Freq.	V(n002)
1.28824955169312e+04	1.52606833789933e-04,-1.23524712079897e-02
1.31825673855639e+04	1.45739395847733e-04,-1.20713775467521e-02
1.34896288259164e+04	1.39180955462891e-04,-1.17966768254677e-02
1.38038426460287e+04	1.32917613201615e-04,-1.15282238922444e-02
1.41253754462274e+04	1.26936094526218e-04,-1.12658768746212e-02
1.44543977074591e+04	1.21223721730099e-04,-1.10094971065616e-02
1.47910838816819e+04	1.15768387130581e-04,-1.07589490570000e-02
1.51356124843619e+04	1.10558527463465e-04,-1.05141002599115e-02
1.54881661891246e+04	1.05583099425641e-04,-1.02748212458785e-02
1.58489319246109e+04	1.00831556314452e-04,-1.00409854751266e-02
1.62181009735891e+04	9.62938257148241e-05,-9.81246927200046e-03
1.65958690743754e+04	9.19602881873080e-05,-9.58915176085479e-03
1.69824365246172e+04	8.78217569122833e-05,-9.37091480333143e-03
1.73780082874935e+04	8.38694582475583e-05,-9.15764293699703e-03
1.77827941003890e+04	8.00950131584974e-05,-8.94922331531427e-03
1.81970085860996e+04	7.64904194816281e-05,-8.74554564892069e-03
1.86208713666284e+04	7.30480349844176e-05,-8.54650214818920e-03
1.90546071796322e+04	6.97605611855701e-05,-8.35198746704479e-03
1.94984459975802e+04	6.66210279017840e-05,-8.16189864801232e-03
1.99526231496885e+04	6.36227784884265e-05,-7.97613506847044e-03
2.04173794466950e+04	6.07594557430343e-05,-7.79459838808723e-03
2.08929613085401e+04	5.80249884419360e-05,-7.61719249741349e-03
2.13796208950220e+04	5.54135784816184e-05,-7.44382346760979e-03
2.18776162394952e+04	5.29196885977231e-05,-7.27439950128406e-03
2.23872113856831e+04	5.05380306357750e-05,-7.10883088441654e-03
2.29086765276774e+04	4.82635543488976e-05,-6.94702993934956e-03
2.34422881531989e+04	4.60914366988777e-05,-6.78891097881986e-03
2.39883291901946e+04	4.40170716379993e-05,-6.63439026101146e-03
2.45470891568500e+04	4.20360603500745e-05,-6.48338594560780e-03
2.51188643150954e+04	4.01442019300662e-05,-6.33581805082166e-03
2.57039578276883e+04	3.83374844826183e-05,-6.19160841138244e-03
2.63026799189534e+04	3.66120766206900e-05,-6.05068063746018e-03
2.69153480392688e+04	3.49643193463337e-05,-5.91296007450637e-03
2.75422870333813e+04	3.33907182964585e-05,-5.77837376399192e-03
2.81838293126441e+04	3.18879363371917e-05,-5.64685040502295e-03
2.88403150312656e+04	3.04527864911845e-05,-5.51832031681556e-03
2.95120922666634e+04	2.90822251829067e-05,-5.39271540201086e-03
3.01995172040197e+04	2.77733457876515e-05,-5.26996911081225e-03
3.09029543251354e+04	2.65233724706041e-05,-5.15001640592697e-03
3.16227766016833e+04	2.53296543029464e-05,-5.03279372829439e-03
3.23593656929623e+04	2.41896596425497e-05,-4.91823896358403e-03
3.31131121482586e+04	2.31009707673678e-05,-4.80629140944631e-03
3.38844156139197e+04	2.20612787501756e-05,-4.69689174349968e-03
3.46736850452526e+04	2.10683785638077e-05,-4.58998199203792e-03
3.54813389233570e+04	2.01201644065379e-05,-4.48550549944174e-03
3.63078054770096e+04	1.92146252377062e-05,-4.38340689827937e-03
3.71535229097167e+04	1.83498405141427e-05,-4.28363208008062e-03
3.80189396320555e+04	1.75239761183636e-05,-4.18612816676993e-03
3.89045144994275e+04	1.67352804699177e-05,-4.09084348274354e-03
3.98107170553491e+04	1.59820808116510e-05,-3.99772752757662e-03
4.07380277804107e+04	1.52627796630246e-05,-3.90673094934647e-03
4.16869383470329e+04	1.45758514329770e-05,-3.81780551855802e-03
4.26579518801586e+04	1.39198391851551e-05,-3.73090410265825e-03
4.36515832240159e+04	1.32933515486649e-05,-3.64598064112654e-03
4.46683592150956e+04	1.26950597677979e-05,-3.56299012112795e-03
4.57088189614868e+04	1.21236948844835e-05,-3.48188855371706e-03
4.67735141287191e+04	1.15780450474993e-05,-3.40263295057991e-03
4.78630092322631e+04	1.10569529427386e-05,-3.32518130130227e-03
4.89778819368439e+04	1.05593133390913e-05,-3.24949255115211e-03
5.01187233627264e+04	1.00840707447377e-05,-3.17552657936521e-03
5.12861383991357e+04	9.63021716889074e-06,-3.10324417792220e-03
5.24807460249764e+04	9.19678998424245e-06,-3.03260703080640e-03
5.37031796370244e+04	8.78286988558604e-06,-2.96357769373145e-03
5.49540873857616e+04	8.38757894028742e-06,-2.89611957432820e-03
5.62341325190340e+04	8.01007872647467e-06,-2.83019691278071e-03
5.75439937337148e+04	7.64956855499971e-06,-2.76577476290110e-03
5.88843655355580e+04	7.30528377140384e-06,-2.70281897363343e-03
6.02559586074348e+04	6.97649413428836e-06,-2.64129617097704e-03
6.16595001861472e+04	6.66250226665289e-06,-2.58117374031979e-03
6.30957344480183e+04	6.36264217691912e-06,-2.52241980917207e-03
6.45654229034645e+04	6.07627784650486e-06,-2.46500323029249e-03
6.60693448007586e+04	5.80280188095449e-06,-2.40889356519644e-03
6.76082975391971e+04	5.54163422176644e-06,-2.35406106803893e-03
6.91830970918925e+04	5.29222091618692e-06,-2.30047666986316e-03
7.07945784384127e+04	5.05403294236203e-06,-2.24811196320669e-03
7.24435960074979e+04	4.82656508735755e-06,-2.19693918705708e-03
7.41310241300906e+04	4.60933487566777e-06,-2.14693121214905e-03
7.58577575029172e+04	4.40188154594176e-06,-2.09806152659559e-03
7.76247116628679e+04	4.20376507375757e-06,-2.05030422184533e-03
7.94328234724269e+04	4.01456523837246e-06,-2.00363397895883e-03
8.12830516164086e+04	3.83388073147059e-06,-1.95802605519669e-03
8.31763771102658e+04	3.66132830601824e-06,-1.91345627091221e-03
8.51138038202363e+04	3.49654196342222e-06,-1.86990099674194e-03
8.70963589956067e+04	3.33917217726762e-06,-1.82733714108721e-03
8.91250938133731e+04	3.18888515198923e-06,-1.78574213788014e-03
9.12010839355895e+04	3.04536211490450e-06,-1.74509393462762e-03
9.33254300796976e+04	2.90829864010704e-06,-1.70537098072708e-03
9.54992586021420e+04	2.77740400278674e-06,-1.66655221604778e-03
9.77237220955795e+04	2.65240056260767e-06,-1.62861705977155e-03
1.00000000000000e+05	2.53302317483579e-06,-1.59154539948736e-03
