Freq.	V(n002)
1.28824955169312e+04	1.83115904862998e-04,-1.23516418322107e-02
1.31825673855639e+04	1.74876061031428e-04,-1.20706035152680e-02
1.34896288259164e+04	1.67006919115138e-04,-1.17959544456952e-02
1.38038426460287e+04	1.59491808162933e-04,-1.15275497179108e-02
1.41253754462274e+04	1.52314806362932e-04,-1.12652476893411e-02
1.44543977074591e+04	1.45460707429258e-04,-1.10089099085079e-02
1.47910838816819e+04	1.38914988492464e-04,-1.07584010445957e-02
1.51356124843619e+04	1.32663779426834e-04,-1.05135888184763e-02
1.54881661891246e+04	1.26693833550614e-04,-1.02743439351645e-02
1.58489319246109e+04	1.20992499638044e-04,-1.00405400176850e-02
1.62181009735891e+04	1.15547695184755e-04,-9.81205354232403e-03
1.65958690743754e+04	1.10347880870682e-04,-9.58876377524353e-03
1.69824365246172e+04	1.05382036167092e-04,-9.37055271043443e-03
1.73780082874935e+04	1.00639636036699e-04,-9.15730500898458e-03
1.77827941003890e+04	9.61106286780867e-05,-8.94890793963863e-03
1.81970085860996e+04	9.17854142678243e-05,-8.74525132062622e-03
1.86208713666284e+04	8.76548246557140e-05,-8.54622746273522e-03
1.90546071796322e+04	8.37101039705990e-05,-8.35173111360707e-03
1.94984459975802e+04	7.99428900960357e-05,-8.16165940323123e-03
1.99526231496885e+04	7.63451969769472e-05,-7.97591179061604e-03
2.04173794466950e+04	7.29093977200985e-05,-7.79439001161345e-03
2.08929613085401e+04	6.96282084528873e-05,-7.61699802787558e-03
2.13796208950220e+04	6.64946729065208e-05,-7.44364197692069e-03
2.18776162394952e+04	6.35021476911601e-05,-7.27423012328718e-03
2.23872113856831e+04	6.06442882320556e-05,-7.10867281075386e-03
2.29086765276774e+04	5.79150353370767e-05,-6.94688241560527e-03
2.34422881531989e+04	5.53086023673575e-05,-6.78877330092132e-03
2.39883291901946e+04	5.28194629840413e-05,-6.63426177187016e-03
2.45470891568500e+04	5.04423394453103e-05,-6.48326603198444e-03
2.51188643150954e+04	4.81721914290402e-05,-6.33570614040033e-03
2.57039578276883e+04	4.60042053575180e-05,-6.19150397004000e-03
2.63026799189534e+04	4.39337842017157e-05,-6.05058316671780e-03
2.69153480392688e+04	4.19565377436154e-05,-5.91286910915111e-03
2.75422870333813e+04	4.00682732760429e-05,-5.77828886985693e-03
2.81838293126441e+04	3.82649867203875e-05,-5.64677117691584e-03
2.88403150312656e+04	3.65428541434579e-05,-5.51824637658493e-03
2.95120922666634e+04	3.48982236555686e-05,-5.39264639674185e-03
3.01995172040197e+04	3.33276076727460e-05,-5.26990471114249e-03
3.09029543251354e+04	3.18276755267161e-05,-5.14995630447489e-03
3.16227766016833e+04	3.03952464070588e-05,-5.03273763819237e-03
3.23593656929623e+04	2.90272826206214e-05,-4.91818661710948e-03
3.31131121482586e+04	2.77208831539443e-05,-4.80624255674403e-03
3.38844156139197e+04	2.64732775250945e-05,-4.69684615138952e-03
3.46736850452526e+04	2.52818199119100e-05,-4.58993944290194e-03
3.54813389233570e+04	2.41439835442414e-05,-4.48546579018572e-03
3.63078054770096e+04	2.30573553483329e-05,-4.38336983936352e-03
3.71535229097167e+04	2.20196308320171e-05,-4.28359749461504e-03
3.80189396320555e+04	2.10286091999044e-05,-4.18609588967040e-03
3.89045144994275e+04	2.00821886882348e-05,-4.09081335994361e-03
3.98107170553491e+04	1.91783621095226e-05,-3.99769941529237e-03
4.07380277804107e+04	1.83152125975656e-05,-3.90670471339024e-03
4.16869383470329e+04	1.74909095438169e-05,-3.81778103369799e-03
4.26579518801586e+04	1.67037047165174e-05,-3.73088125202075e-03
4.36515832240159e+04	1.59519285543764e-05,-3.64595931563822e-03
4.46683592150956e+04	1.52339866269543e-05,-3.56297021899520e-03
4.57088189614868e+04	1.45483562542540e-05,-3.48186997994018e-03
4.67735141287191e+04	1.38935832783646e-05,-3.40261561649968e-03
4.78630092322631e+04	1.32682789803224e-05,-3.32516512417677e-03
4.89778819368439e+04	1.26711171356592e-05,-3.24947745376184e-03
5.01187233627264e+04	1.21008312024045e-05,-3.17551248964447e-03
5.12861383991357e+04	1.15562116355847e-05,-3.10323102861516e-03
5.24807460249764e+04	1.10361033225322e-05,-3.03259475914608e-03
5.37031796370244e+04	1.05394031335724e-05,-2.96356624114010e-03
5.49540873857616e+04	1.00650575829003e-05,-2.89610888613776e-03
5.62341325190340e+04	9.61206059469029e-06,-2.83018693797183e-03
5.75439937337148e+04	9.17945136970893e-06,-2.76576545385962e-03
5.88843655355580e+04	8.76631234790891e-06,-2.70281028592314e-03
6.02559586074348e+04	8.37176726268855e-06,-2.64128806312754e-03
6.16595001861472e+04	7.99497928269373e-06,-2.58116617362857e-03
6.30957344480183e+04	7.63514923722501e-06,-2.52241274751978e-03
6.45654229034645e+04	7.29151392148944e-06,-2.46499663997052e-03
6.60693448007586e+04	6.96334447810568e-06,-2.40888741474602e-03
6.76082975391971e+04	6.64994485143247e-06,-2.35405532810096e-03
6.91830970918925e+04	6.35065031144476e-06,-2.30047131303810e-03
7.07945784384127e+04	6.06482604402896e-06,-2.24810696392376e-03
7.24435960074979e+04	5.79186580470945e-06,-2.19693452145219e-03
7.41310241300906e+04	5.53119063295297e-06,-2.14692685795092e-03
7.58577575029172e+04	5.28224762432564e-06,-2.09805746301940e-03
7.76247116628679e+04	5.04450875790000e-06,-2.05030042949354e-03
7.94328234724269e+04	4.81746977642641e-06,-2.00363043972858e-03
8.12830516164086e+04	4.60064911689510e-06,-1.95802275219338e-03
8.31763771102658e+04	4.39358688922171e-06,-1.91345318836887e-03
8.51138038202363e+04	4.19584390089118e-06,-1.86989811994396e-03
8.70963589956067e+04	4.00700072549240e-06,-1.82733445630209e-03
8.91250938133731e+04	3.82665681316867e-06,-1.78573963229195e-03
9.12010839355895e+04	3.65442964109831e-06,-1.74509159627585e-03
9.33254300796976e+04	3.48995390220404e-06,-1.70536879844951e-03
9.54992586021420e+04	3.33288073037133e-06,-1.66655017942719e-03
9.77237220955795e+04	3.18287696053277e-06,-1.62861515908605e-03
1.00000000000000e+05	3.03962442204974e-06,-1.59154362566393e-03
