Freq.	V(n001)
1.28824955169312e+04	4.52268506374964e-06,-1.23536471005452e-02
1.31825673855639e+04	-2.34585628548932e-06,-1.20724818497366e-02
1.34896288259164e+04	-8.90534237812279e-06,-1.17977101229096e-02
1.38038426460287e+04	-1.51696748404637e-05,-1.15291867305965e-02
1.41253754462274e+04	-2.11521303279695e-05,-1.12667697630426e-02
1.44543977074591e+04	-2.68653885288172e-05,-1.10103205171822e-02
1.47910838816819e+04	-3.23215589917146e-05,-1.07597034251640e-02
1.51356124843619e+04	-3.75322067682598e-05,-1.05147859844025e-02
1.54881661891246e+04	-4.25083768114725e-05,-1.02754386891256e-02
1.58489319246109e+04	-4.72606174091387e-05,-1.00415349633907e-02
1.62181009735891e+04	-5.17990024472846e-05,-9.81295109554207e-03
1.65958690743754e+04	-5.61331527614920e-05,-9.58956617408233e-03
1.69824365246172e+04	-6.02722564560920e-05,-9.37126202493185e-03
1.73780082874935e+04	-6.42250883954143e-05,-9.15792315004615e-03
1.77827941003890e+04	-6.80000287399831e-05,-8.94943666736931e-03
1.81970085860996e+04	-7.16050807083412e-05,-8.74569225209320e-03
1.86208713666284e+04	-7.50478874898447e-05,-8.54658207920046e-03
1.90546071796322e+04	-7.83357484626336e-05,-8.35200076726127e-03
1.94984459975802e+04	-8.14756346355667e-05,-8.16184532346235e-03
1.99526231496885e+04	-8.44742033993962e-05,-7.97601508984286e-03
2.04173794466950e+04	-8.73378126215389e-05,-7.79441169071151e-03
2.08929613085401e+04	-9.00725341437795e-05,-7.61693898121922e-03
2.13796208950220e+04	-9.26841665894923e-05,-7.44350299706979e-03
2.18776162394952e+04	-9.51782477148980e-05,-7.27401190533568e-03
2.23872113856831e+04	-9.75600660536926e-05,-7.10837595636714e-03
2.29086765276774e+04	-9.98346722024760e-05,-6.94650743675993e-03
2.34422881531989e+04	-1.02006889467694e-04,-6.78832062337067e-03
2.39883291901946e+04	-1.04081324104089e-04,-6.63373173834921e-03
2.45470891568500e+04	-1.06062375077378e-04,-6.48265890517166e-03
2.51188643150954e+04	-1.07954243348660e-04,-6.33502210565177e-03
2.57039578276883e+04	-1.09760940858352e-04,-6.19074313790624e-03
2.63026799189534e+04	-1.11486298928726e-04,-6.04974557526160e-03
2.69153480392688e+04	-1.13133976452148e-04,-5.91195472607322e-03
2.75422870333813e+04	-1.14707467608815e-04,-5.77729759444489e-03
2.81838293126441e+04	-1.16210109294953e-04,-5.64570284182186e-03
2.88403150312656e+04	-1.17645088178546e-04,-5.51710074944801e-03
2.95120922666634e+04	-1.19015447469709e-04,-5.39142318165734e-03
3.01995172040197e+04	-1.20324093351119e-04,-5.26860354999281e-03
3.09029543251354e+04	-1.21573801154337e-04,-5.14857677812462e-03
3.16227766016833e+04	-1.22767221226131e-04,-5.03127926755928e-03
3.23593656929623e+04	-1.23906884566176e-04,-4.91664886411426e-03
3.31131121482586e+04	-1.24995208175704e-04,-4.80462482514704e-03
3.38844156139197e+04	-1.26034500197602e-04,-4.69514778752004e-03
3.46736850452526e+04	-1.27026964789615e-04,-4.58815973628628e-03
3.54813389233570e+04	-1.27974706813414e-04,-4.48360397407677e-03
3.63078054770096e+04	-1.28879736270494e-04,-4.38142509117957e-03
3.71535229097167e+04	-1.29743972635768e-04,-4.28156893628616e-03
3.80189396320555e+04	-1.30569248788681e-04,-4.18398258790833e-03
3.89045144994275e+04	-1.31357315080015e-04,-4.08861432642028e-03
3.98107170553491e+04	-1.32109842871698e-04,-3.99541360675183e-03
4.07380277804107e+04	-1.32828428208543e-04,-3.90433103167775e-03
4.16869383470329e+04	-1.33514595096773e-04,-3.81531832572399e-03
4.26579518801586e+04	-1.34169798840472e-04,-3.72832830965058e-03
4.36515832240159e+04	-1.34795429044656e-04,-3.64331487551833e-03
4.46683592150956e+04	-1.35392812597742e-04,-3.56023296231492e-03
4.57088189614868e+04	-1.35963216478062e-04,-3.47903853212990e-03
4.67735141287191e+04	-1.36507850436748e-04,-3.39968854686910e-03
4.78630092322631e+04	-1.37027869578905e-04,-3.32214094549195e-03
4.89778819368439e+04	-1.37524376783008e-04,-3.24635462176816e-03
5.01187233627264e+04	-1.37998425055326e-04,-3.17228940252964e-03
5.12861383991357e+04	-1.38451019782120e-04,-3.09990602641731e-03
5.24807460249764e+04	-1.38883120818163e-04,-3.02916612310955e-03
5.37031796370244e+04	-1.39295644557533e-04,-2.96003219301370e-03
5.49540873857616e+04	-1.39689465856579e-04,-2.89246758742375e-03
5.62341325190340e+04	-1.40065419901216e-04,-2.82643648911882e-03
5.75439937337148e+04	-1.40424303977085e-04,-2.76190389340347e-03
5.88843655355580e+04	-1.40766879123303e-04,-2.69883558958136e-03
6.02559586074348e+04	-1.41093871810659e-04,-2.63719814283358e-03
6.16595001861472e+04	-1.41405975412005e-04,-2.57695887652081e-03
6.30957344480183e+04	-1.41703851743506e-04,-2.51808585487262e-03
6.45654229034645e+04	-1.41988132377983e-04,-2.46054786608190e-03
6.60693448007586e+04	-1.42259420080919e-04,-2.40431440576220e-03
6.76082975391971e+04	-1.42518290001635e-04,-2.34935566079779e-03
6.91830970918925e+04	-1.42765290943304e-04,-2.29564249354270e-03
7.07945784384127e+04	-1.43000946505100e-04,-2.24314642638683e-03
7.24435960074979e+04	-1.43225756196185e-04,-2.19183962666058e-03
7.41310241300906e+04	-1.43440196476407e-04,-2.14169489189162e-03
7.58577575029172e+04	-1.43644721796061e-04,-2.09268563537962e-03
7.76247116628679e+04	-1.43839765527027e-04,-2.04478587210858e-03
7.94328234724269e+04	-1.44025740878199e-04,-1.99797020497140e-03
8.12830516164086e+04	-1.44203041800375e-04,-1.95221381129932e-03
8.31763771102658e+04	-1.44372043768439e-04,-1.90749242970716e-03
8.51138038202363e+04	-1.44533104624859e-04,-1.86378234721776e-03
8.70963589956067e+04	-1.44686565278015e-04,-1.82106038669430e-03
8.91250938133731e+04	-1.44832750481003e-04,-1.77930389453356e-03
9.12010839355895e+04	-1.44971969462111e-04,-1.73849072865714e-03
9.33254300796976e+04	-1.45104516593042e-04,-1.69859924675793e-03
9.54992586021420e+04	-1.45230672008576e-04,-1.65960829481164e-03
9.77237220955795e+04	-1.45350702176296e-04,-1.62149719585267e-03
1.00000000000000e+05	-1.45464860504029e-04,-1.58424573898386e-03
