Freq.	V(n001)
1.25892541179415e+04	-7.02789652577184e-05,-1.26402858475019e-02
1.28824955169312e+04	-7.74701929613933e-05,-1.23525075741644e-02
1.31825673855639e+04	-8.43377135059915e-05,-1.20712707654355e-02
1.34896288259164e+04	-9.08960807867255e-05,-1.17964268397460e-02
1.38038426460287e+04	-9.71591940780747e-05,-1.15278305695133e-02
1.41253754462274e+04	-1.03140327431550e-04,-1.12653400065149e-02
1.44543977074591e+04	-1.08852157739685e-04,-1.10088164088437e-02
1.47910838816819e+04	-1.14306791528285e-04,-1.07581241694144e-02
1.51356124843619e+04	-1.19515790579191e-04,-1.05131307459945e-02
1.54881661891246e+04	-1.24490196371366e-04,-1.02737065927322e-02
1.58489319246109e+04	-1.29240553437659e-04,-1.00397250931519e-02
1.62181009735891e+04	-1.33776931689555e-04,-9.81106249459101e-03
1.65958690743754e+04	-1.38108947687632e-04,-9.58759784405231e-03
1.69824365246172e+04	-1.42245785040655e-04,-9.36921292543956e-03
1.73780082874935e+04	-1.46196213788514e-04,-9.15579219815721e-03
1.77827941003890e+04	-1.49968609013873e-04,-8.94722273703944e-03
1.81970085860996e+04	-1.53570968534010e-04,-8.74339417359048e-03
1.86208713666284e+04	-1.57010929845023e-04,-8.54419863850390e-03
1.90546071796322e+04	-1.60295786304731e-04,-8.34953070543863e-03
1.94984459975802e+04	-1.63432502542143e-04,-8.15928733602645e-03
1.99526231496885e+04	-1.66427729238005e-04,-7.97336782608355e-03
2.04173794466950e+04	-1.69287817188980e-04,-7.79167375300609e-03
2.08929613085401e+04	-1.72018830777241e-04,-7.61410892432028e-03
2.13796208950220e+04	-1.74626560778494e-04,-7.44057932736967e-03
2.18776162394952e+04	-1.77116536676884e-04,-7.27099308010771e-03
2.23872113856831e+04	-1.79494038325217e-04,-7.10526038298274e-03
2.29086765276774e+04	-1.81764107182402e-04,-6.94329347188232e-03
2.34422881531989e+04	-1.83931556944534e-04,-6.78500657212512e-03
2.39883291901946e+04	-1.86000983779530e-04,-6.63031585346739e-03
2.45470891568500e+04	-1.87976776048922e-04,-6.47913938611342e-03
2.51188643150954e+04	-1.89863123609425e-04,-6.33139709769937e-03
2.57039578276883e+04	-1.91664026694538e-04,-6.18701073123726e-03
2.63026799189534e+04	-1.93383304374835e-04,-6.04590380399312e-03
2.69153480392688e+04	-1.95024602684303e-04,-5.90800156728268e-03
2.75422870333813e+04	-1.96591402314304e-04,-5.77323096716305e-03
2.81838293126441e+04	-1.98087026010287e-04,-5.64152060600248e-03
2.88403150312656e+04	-1.99514645594557e-04,-5.51280070490986e-03
2.95120922666634e+04	-2.00877288721981e-04,-5.38700306699988e-03
3.01995172040197e+04	-2.02177845264737e-04,-5.26406104148545e-03
3.09029543251354e+04	-2.03419073454458e-04,-5.14390948856932e-03
3.16227766016833e+04	-2.04603605722811e-04,-5.02648474512671e-03
3.23593656929623e+04	-2.05733954298264e-04,-4.91172459115074e-03
3.31131121482586e+04	-2.06812516496081e-04,-4.79956821695922e-03
3.38844156139197e+04	-2.07841579849982e-04,-4.68995619112669e-03
3.46736850452526e+04	-2.08823326916316e-04,-4.58283042914717e-03
3.54813389233570e+04	-2.09759839917992e-04,-4.47813416279269e-03
3.63078054770096e+04	-2.10653105192453e-04,-4.37581191016116e-03
3.71535229097167e+04	-2.11505017338138e-04,-4.27580944640615e-03
3.80189396320555e+04	-2.12317383297564e-04,-4.17807377511075e-03
3.89045144994275e+04	-2.13091926133789e-04,-4.08255310032057e-03
3.98107170553491e+04	-2.13830288737036e-04,-3.98919679919256e-03
4.07380277804107e+04	-2.14534037266677e-04,-3.89795539527103e-03
4.16869383470329e+04	-2.15204664483073e-04,-3.80878053235990e-03
4.26579518801586e+04	-2.15843592933743e-04,-3.72162494898236e-03
4.36515832240159e+04	-2.16452177954931e-04,-3.63644245342092e-03
4.46683592150956e+04	-2.17031710566642e-04,-3.55318789931462e-03
4.57088189614868e+04	-2.17583420156619e-04,-3.47181716181830e-03
4.67735141287191e+04	-2.18108477164358e-04,-3.39228711428218e-03
4.78630092322631e+04	-2.18607995516137e-04,-3.31455560547257e-03
4.89778819368439e+04	-2.19083034996339e-04,-3.23858143730308e-03
5.01187233627264e+04	-2.19534603510438e-04,-3.16432434306544e-03
5.12861383991357e+04	-2.19963659225127e-04,-3.09174496615345e-03
5.24807460249764e+04	-2.20371112587413e-04,-3.02080483927365e-03
5.37031796370244e+04	-2.20757828268546e-04,-2.95146636411965e-03
5.49540873857616e+04	-2.21124627017790e-04,-2.88369279150590e-03
5.62341325190340e+04	-2.21472287358523e-04,-2.81744820196191e-03
5.75439937337148e+04	-2.21801547309039e-04,-2.75269748674902e-03
5.88843655355580e+04	-2.22113105903878e-04,-2.68940632932275e-03
6.02559586074348e+04	-2.22407624704868e-04,-2.62754118720745e-03
6.16595001861472e+04	-2.22685729184176e-04,-2.56706927428714e-03
6.30957344480183e+04	-2.22948010119223e-04,-2.50795854348609e-03
6.45654229034645e+04	-2.23195024768970e-04,-2.45017766986784e-03
6.60693448007586e+04	-2.23427298125084e-04,-2.39369603409089e-03
6.76082975391971e+04	-2.23645324015138e-04,-2.33848370625864e-03
6.91830970918925e+04	-2.23849566149963e-04,-2.28451143013365e-03
7.07945784384127e+04	-2.24040459140373e-04,-2.23175060770624e-03
7.24435960074979e+04	-2.24218409401854e-04,-2.18017328412669e-03
7.41310241300906e+04	-2.24383796067772e-04,-2.12975213296639e-03
7.58577575029172e+04	-2.24536971762867e-04,-2.08046044183643e-03
7.76247116628679e+04	-2.24678263404967e-04,-2.03227209831645e-03
7.94328234724269e+04	-2.24807972880486e-04,-1.98516157622570e-03
8.12830516164086e+04	-2.24926377756831e-04,-1.93910392218407e-03
8.31763771102658e+04	-2.25033731812857e-04,-1.89407474252446e-03
8.51138038202363e+04	-2.25130265675104e-04,-1.85005019046067e-03
8.70963589956067e+04	-2.25216187300094e-04,-1.80700695358605e-03
8.91250938133731e+04	-2.25291682410039e-04,-1.76492224165870e-03
9.12010839355895e+04	-2.25356914996234e-04,-1.72377377464899e-03
9.33254300796976e+04	-2.25412027600438e-04,-1.68353977110750e-03
9.54992586021420e+04	-2.25457141747530e-04,-1.64419893675834e-03
9.77237220955795e+04	-2.25492358172290e-04,-1.60573045340474e-03
1.00000000000000e+05	-2.25517757107998e-04,-1.56811396807514e-03
