Freq.	V(n001)
1.25892541179415e+04	-1.14665056087711e-05,-1.26411601821434e-02
1.28824955169312e+04	-1.86585700837306e-05,-1.23534353144733e-02
1.31825673855639e+04	-2.55270043068320e-05,-1.20722524022507e-02
1.34896288259164e+04	-3.20863641097743e-05,-1.17974628923443e-02
1.38038426460287e+04	-3.83505508737775e-05,-1.15289215858795e-02
1.41253754462274e+04	-4.43328409153184e-05,-1.12664865636266e-02
1.44543977074591e+04	-5.00459135845664e-05,-1.10100191129687e-02
1.47910838816819e+04	-5.55018780463514e-05,-1.07593836564252e-02
1.51356124843619e+04	-6.07122988920171e-05,-1.05144476816968e-02
1.54881661891246e+04	-6.56882206128070e-05,-1.02750816732079e-02
1.58489319246109e+04	-7.04401909662841e-05,-1.00411590451180e-02
1.62181009735891e+04	-7.49782832584655e-05,-9.81255607577428e-03
1.65958690743754e+04	-7.93121177103892e-05,-9.58915184357749e-03
1.69824365246172e+04	-8.34508817463328e-05,-9.37082816423598e-03
1.73780082874935e+04	-8.74033495231726e-05,-9.15746952937777e-03
1.77827941003890e+04	-9.11779004189371e-05,-8.94896304649926e-03
1.81970085860996e+04	-9.47825368259277e-05,-8.74519838021855e-03
1.86208713666284e+04	-9.82249010518824e-05,-8.54606769481305e-03
1.90546071796322e+04	-1.01512291555814e-04,-8.35146559800975e-03
1.94984459975802e+04	-1.04651678318832e-04,-8.16128908601172e-03
1.99526231496885e+04	-1.07649717682077e-04,-7.97543748972460e-03
2.04173794466950e+04	-1.10512766399742e-04,-7.79381242216955e-03
2.08929613085401e+04	-1.13246895124522e-04,-7.61631772705100e-03
2.13796208950220e+04	-1.15857901215580e-04,-7.44285942846014e-03
2.18776162394952e+04	-1.18351321083872e-04,-7.27334568168630e-03
2.23872113856831e+04	-1.20732441886616e-04,-7.10768672511718e-03
2.29086765276774e+04	-1.23006312730734e-04,-6.94579483320385e-03
2.34422881531989e+04	-1.25177755366015e-04,-6.78758427046726e-03
2.39883291901946e+04	-1.27251374393968e-04,-6.63297124652683e-03
2.45470891568500e+04	-1.29231567056576e-04,-6.48187387212435e-03
2.51188643150954e+04	-1.31122532507222e-04,-6.33421211613079e-03
2.57039578276883e+04	-1.32928280744602e-04,-6.18990776350546e-03
2.63026799189534e+04	-1.34652641093558e-04,-6.04888437419424e-03
2.69153480392688e+04	-1.36299270323179e-04,-5.91106724294411e-03
2.75422870333813e+04	-1.37871660396209e-04,-5.77638336001321e-03
2.81838293126441e+04	-1.39373145869604e-04,-5.64476137276109e-03
2.88403150312656e+04	-1.40806910961603e-04,-5.51613154809393e-03
2.95120922666634e+04	-1.42175996300572e-04,-5.39042573575355e-03
3.01995172040197e+04	-1.43483305366336e-04,-5.26757733242557e-03
3.09029543251354e+04	-1.44731610664091e-04,-5.14752124665170e-03
3.16227766016833e+04	-1.45923559558380e-04,-5.03019386453209e-03
3.23593656929623e+04	-1.47061679917652e-04,-4.91553301619231e-03
3.31131121482586e+04	-1.48148385489117e-04,-4.80347794300212e-03
3.38844156139197e+04	-1.49185980969484e-04,-4.69396926553730e-03
3.46736850452526e+04	-1.50176666920116e-04,-4.58694895225314e-03
3.54813389233570e+04	-1.51122544425529e-04,-4.48236028886707e-03
3.63078054770096e+04	-1.52025619544231e-04,-4.38014784842697e-03
3.71535229097167e+04	-1.52887807578013e-04,-4.28025746205296e-03
3.80189396320555e+04	-1.53710937099535e-04,-4.18263619034036e-03
3.89045144994275e+04	-1.54496753865150e-04,-4.08723229540136e-03
3.98107170553491e+04	-1.55246924486463e-04,-3.99399521354130e-03
4.07380277804107e+04	-1.55963039986707e-04,-3.90287552854623e-03
4.16869383470329e+04	-1.56646619157457e-04,-3.81382494557528e-03
4.26579518801586e+04	-1.57299111798365e-04,-3.72679626563874e-03
4.36515832240159e+04	-1.57921901754730e-04,-3.64174336065508e-03
4.46683592150956e+04	-1.58516309897467e-04,-3.55862114906525e-03
4.57088189614868e+04	-1.59083596887301e-04,-3.47738557200179e-03
4.67735141287191e+04	-1.59624965860716e-04,-3.39799356999346e-03
4.78630092322631e+04	-1.60141564990371e-04,-3.32040306019235e-03
4.89778819368439e+04	-1.60634489902976e-04,-3.24457291412082e-03
5.01187233627264e+04	-1.61104785995511e-04,-3.17046293591872e-03
5.12861383991357e+04	-1.61553450700286e-04,-3.09803384107189e-03
5.24807460249764e+04	-1.61981435520990e-04,-3.02724723564070e-03
5.37031796370244e+04	-1.62389648118297e-04,-2.95806559593644e-03
5.49540873857616e+04	-1.62778954201096e-04,-2.89045224866971e-03
5.62341325190340e+04	-1.63150179364557e-04,-2.82437135154143e-03
5.75439937337148e+04	-1.63504110856495e-04,-2.75978787427390e-03
5.88843655355580e+04	-1.63841499212699e-04,-2.69666758007033e-03
6.02559586074348e+04	-1.64163059880119e-04,-2.63497700748894e-03
6.16595001861472e+04	-1.64469474713209e-04,-2.57468345273236e-03
6.30957344480183e+04	-1.64761393438032e-04,-2.51575495233106e-03
6.45654229034645e+04	-1.65039434992277e-04,-2.45816026622208e-03
6.60693448007586e+04	-1.65304188888633e-04,-2.40186886120376e-03
6.76082975391971e+04	-1.65556216397392e-04,-2.34685089477346e-03
6.91830970918925e+04	-1.65796051803350e-04,-2.29307719931663e-03
7.07945784384127e+04	-1.66024203484217e-04,-2.24051926666623e-03
7.24435960074979e+04	-1.66241155021679e-04,-2.18914923299626e-03
7.41310241300906e+04	-1.66447366192003e-04,-2.13893986407236e-03
7.58577575029172e+04	-1.66643273953761e-04,-2.08986454081983e-03
7.76247116628679e+04	-1.66829293387728e-04,-2.04189724522352e-03
7.94328234724269e+04	-1.67005818543614e-04,-1.99501254654597e-03
8.12830516164086e+04	-1.67173223284996e-04,-1.94918558785590e-03
8.31763771102658e+04	-1.67331862087087e-04,-1.90439207285534e-03
8.51138038202363e+04	-1.67482070770591e-04,-1.86060825300984e-03
8.70963589956067e+04	-1.67624167189158e-04,-1.81781091497023e-03
8.91250938133731e+04	-1.67758451958564e-04,-1.77597736825831e-03
9.12010839355895e+04	-1.67885209026506e-04,-1.73508543325756e-03
9.33254300796976e+04	-1.68004706283637e-04,-1.69511342945608e-03
9.54992586021420e+04	-1.68117196146608e-04,-1.65604016395435e-03
9.77237220955795e+04	-1.68222916071325e-04,-1.61784492023407e-03
1.00000000000000e+05	-1.68322089021758e-04,-1.58050744718763e-03
